filename,xRot
000232.jpg,39.55047827341978
000233.jpg,105.31322252994488
000234.jpg,156.19316538892446
000235.jpg,206.66668760848282
000236.jpg,159.50326687699462
000237.jpg,67.94914876004327
000238.jpg,89.77462826757389
000239.jpg,38.42873951306953
000240.jpg,142.7536712142449
000241.jpg,85.64496372020444
000242.jpg,251.91436639227572
000243.jpg,135.70731562000816
000244.jpg,196.89777040803511
000245.jpg,85.77524117980806
000246.jpg,31.861342016492664
000247.jpg,266.6436966314037
000248.jpg,310.8986672536754
000249.jpg,138.97892893931242
000250.jpg,55.629426032666395
000251.jpg,191.0196044103216
000252.jpg,126.61341530276884
000253.jpg,213.4083465872156
000254.jpg,206.42315310233798
000255.jpg,228.7326878951456
000256.jpg,103.22046628894518
000257.jpg,190.21641704124082
000258.jpg,140.83876411814876
000259.jpg,32.01633123998843
000260.jpg,139.91810469356855
000261.jpg,250.44340644219108
000262.jpg,204.837933446791
000263.jpg,299.11816893643083
000264.jpg,48.72467148766077
000265.jpg,45.55176553477558
000266.jpg,314.3069380176621
000267.jpg,104.8738556446361
000268.jpg,328.32458117840616
000269.jpg,119.57887430358498
000270.jpg,113.83827006328475
000271.jpg,218.46582234037743
000272.jpg,337.31973724092205
000273.jpg,136.68257383179076
000274.jpg,324.3975033005001
000275.jpg,242.91878716111785
000276.jpg,153.41503443807437
000277.jpg,64.33582670663584
000278.jpg,289.8763656928361
000279.jpg,318.0362006595832
000280.jpg,288.65768208466073
000281.jpg,12.41174577893502
000282.jpg,327.65403952629674
000283.jpg,188.86798665572326
000284.jpg,234.94328490130525
000285.jpg,221.00514918402942
000286.jpg,204.40347837865752
000287.jpg,35.903518421434775
000288.jpg,167.2639290794961
000289.jpg,99.83002454831744
000290.jpg,286.0750946184725
000291.jpg,203.30661023661213
000292.jpg,183.55511664529283
000293.jpg,188.9973000800804
000294.jpg,132.8089560617303
000295.jpg,246.6250596251581
000296.jpg,223.86493793239038
000297.jpg,297.10382969750725
000298.jpg,84.92281543728288
000299.jpg,60.70567152248322
000300.jpg,261.4225759110989
000301.jpg,59.03969371995049
000302.jpg,70.32465072223518
000303.jpg,90.43948906600535
000304.jpg,340.06174907854387
000305.jpg,119.06968233061224
000306.jpg,281.3618854602593
000307.jpg,226.29873707124057
000308.jpg,246.50252697360253
000309.jpg,153.3856692908818
000310.jpg,243.0453949428417
000311.jpg,301.4007142208192
000312.jpg,6.107576733231452
000313.jpg,197.29954418750938
000314.jpg,46.97240523079989
000315.jpg,149.74994196943717
000316.jpg,120.6217049751121
000317.jpg,111.22917674607392
000318.jpg,288.1401177263898
000319.jpg,4.429698649611602
000320.jpg,203.1146572655602
000321.jpg,13.276523999470415
000322.jpg,243.828323525055
000323.jpg,7.474125337293388
000324.jpg,143.4715892554948
000325.jpg,236.334973114462
000326.jpg,213.08684010508426
000327.jpg,71.6385098986924
000328.jpg,272.27571258746445
000329.jpg,189.82957977709245
000330.jpg,33.02424265042883
000331.jpg,349.66171683628886
000332.jpg,347.97215770850204
000333.jpg,237.1650286573188
000334.jpg,251.01700411250167
000335.jpg,137.92956607355472
000336.jpg,300.1805368029999
000337.jpg,325.69500044346375
000338.jpg,54.64554148694032
000339.jpg,40.27142945268517
000340.jpg,313.6938917778316
000341.jpg,70.96568636961463
000342.jpg,124.72772866447012
000343.jpg,313.5546298427876
000344.jpg,167.54077090509375
000345.jpg,28.47464705412613
000346.jpg,74.55478899904338
000347.jpg,102.4445190444972
000348.jpg,143.08432623797108
000349.jpg,247.47353929141758
000350.jpg,69.2910568990435
000351.jpg,177.3256555944157
000352.jpg,339.62680166240614
000353.jpg,185.0645470255984
000354.jpg,340.15301323747
000355.jpg,1.1303745412874733
000356.jpg,178.34027618148153
000357.jpg,298.806171772288
000358.jpg,162.623626776706
000359.jpg,322.80662328519315
000360.jpg,17.354154335892964
000361.jpg,228.77501928699783
000362.jpg,307.2193716733202
000363.jpg,285.54196886138834
000364.jpg,221.14649792604249
000365.jpg,278.5061866790806
000366.jpg,96.03472139315376
000367.jpg,204.38476756957752
000368.jpg,176.8135147564419
000369.jpg,359.06190843305086
000370.jpg,290.6774761310125
000371.jpg,201.49237216929168
000372.jpg,140.54954302233728
000373.jpg,202.5804481984293
000374.jpg,348.6819100049223
000375.jpg,75.03181409220511
000376.jpg,236.82293350559615
000377.jpg,6.55720771795291
000378.jpg,288.393835581578
000379.jpg,90.5253034322843
000380.jpg,190.125969165192
000381.jpg,33.952386858258514
000382.jpg,56.04608935876601
000383.jpg,273.332828476435
000384.jpg,301.74231494368456
000385.jpg,256.1419985551916
000386.jpg,99.1513843958904
000387.jpg,110.73950658263827
000388.jpg,182.32288481965728
000389.jpg,54.69032291158968
000390.jpg,90.99340795533146
000391.jpg,234.81768030214587
000392.jpg,146.7515761889126
000393.jpg,286.97139616467143
000394.jpg,53.159672769395456
000395.jpg,172.84266039181648
000396.jpg,234.33526887301846
000397.jpg,54.03692544987274
000398.jpg,58.29043138729314
000399.jpg,330.77545856792716
000400.jpg,130.7032562465227
000401.jpg,134.41902553219188
000402.jpg,64.495640708146
000403.jpg,258.2390893866206
000404.jpg,282.19857153370975
000405.jpg,110.63166892311096
000406.jpg,297.76420876350585
000407.jpg,95.36278865488913
000408.jpg,205.21512200526357
000409.jpg,132.3859372358667
000410.jpg,2.3925991342290316
000411.jpg,329.34164708275495
000412.jpg,176.20090844311534
000413.jpg,116.17149954613429
000414.jpg,59.50927463507229
000415.jpg,122.01370755494291
000416.jpg,168.55656830315698
000417.jpg,160.94904166818128
000418.jpg,163.88807984200304
000419.jpg,189.1708077268866
000420.jpg,114.3187242914246
000421.jpg,316.7531702805963
000422.jpg,272.7615376527712
000423.jpg,244.57677047028736
000424.jpg,308.7725163072709
000425.jpg,1.5513368421563367
000426.jpg,255.8448844097082
000427.jpg,315.7224215047204
000428.jpg,235.5023195608881
000429.jpg,163.5051350620355
000430.jpg,240.10081606297538
000431.jpg,74.4983559325844
000432.jpg,326.8693293884889
000433.jpg,287.81918422917283
000434.jpg,165.29729334298338
000435.jpg,272.9521959266463
000436.jpg,225.64047483104042
000437.jpg,177.18367633978679
000438.jpg,257.6739209675104
000439.jpg,293.26709732296035
000440.jpg,285.88240505547225
000441.jpg,141.71426736395682
000442.jpg,14.785764681794742
000443.jpg,167.565745758
000444.jpg,58.56436784389192
000445.jpg,257.84967863253337
000446.jpg,27.416066399194808
000447.jpg,225.593680937748
000448.jpg,183.19416748279988
000449.jpg,29.410963533388017
000450.jpg,357.35827763300125
000451.jpg,35.8923270165769
000452.jpg,20.477000308371945
000453.jpg,31.81140105870133
000454.jpg,5.415210715790121
000455.jpg,29.92304315514297
000456.jpg,220.4531477627581
000457.jpg,283.0648287404935
000458.jpg,72.04811489508545
000459.jpg,70.8052347806964
000460.jpg,266.1512991161079
000461.jpg,324.8848057454192
000462.jpg,295.33201569598407
000463.jpg,97.4288904283733
000464.jpg,202.95936781623124
000465.jpg,327.269724884578
000466.jpg,324.2504476023229
000467.jpg,76.08697304676873
000468.jpg,180.4479353477238
000469.jpg,195.75395889195423
000470.jpg,187.45430062766164
000471.jpg,111.42280106035835
000472.jpg,65.67048189410886
000473.jpg,198.08184398299332
000474.jpg,336.7904554665165
000475.jpg,186.0875240961355
000476.jpg,294.80686369885103
000477.jpg,46.68900130154562
000478.jpg,107.67003369851506
000479.jpg,187.1643795801249
000480.jpg,222.71579677388004
000481.jpg,207.25527659260112
000482.jpg,257.226384345836
000483.jpg,254.23627154125285
000484.jpg,206.04317063840838
000485.jpg,69.29588086269486
000486.jpg,112.84996608035796
000487.jpg,286.56296971778704
000488.jpg,261.8736472734098
000489.jpg,136.85713525881252
000490.jpg,332.1527820213431
000491.jpg,318.37125666087445
000492.jpg,188.23986661068216
000493.jpg,177.6461106182848
000494.jpg,100.17428213638908
000495.jpg,124.01636498933951
000496.jpg,35.69605434298352
000497.jpg,317.03068053180544
000498.jpg,340.29136278660695
000499.jpg,331.2029781767637
000500.jpg,45.433477709940966
000501.jpg,276.82261099799155
000502.jpg,63.444595576691334
000503.jpg,251.8833473756181
000504.jpg,196.13795758516136
000505.jpg,264.8618555207669
000506.jpg,213.22911445878404
000507.jpg,248.6528865407581
000508.jpg,193.01623101465077
000509.jpg,275.8877194657305
000510.jpg,28.948617036142373
000511.jpg,299.7729178580074
000512.jpg,274.9644155470235
000513.jpg,65.24938878849828
000514.jpg,104.16836840454135
000515.jpg,250.9721818339576
000516.jpg,223.23064531007373
000517.jpg,53.51842656805525
000518.jpg,100.4222354707077
000519.jpg,5.908908960209756
000520.jpg,351.09769905652433
000521.jpg,312.06095722595427
000522.jpg,186.81458574779683
000523.jpg,136.7822981538612
000524.jpg,19.101921574714613
000525.jpg,341.3124946346022
000526.jpg,170.76129045013315
000527.jpg,244.02830905925708
000528.jpg,135.4043169023337
000529.jpg,153.35251729780416
000530.jpg,192.19498806158646
000531.jpg,287.99708457101923
000532.jpg,163.70713183725383
000533.jpg,8.030104170226533
000534.jpg,265.95020375293547
000535.jpg,352.70579474482474
000536.jpg,316.50723487631217
000537.jpg,315.81421562839216
000538.jpg,193.9131854512597
000539.jpg,321.83360501337063
000540.jpg,27.288839562044764
000541.jpg,355.983272769664
000542.jpg,209.03515488795787
000543.jpg,104.36345148571722
000544.jpg,227.02272195680675
000545.jpg,108.5782309646644
000546.jpg,71.59350832191056
000547.jpg,144.6366988555014
000548.jpg,338.75611239886405
000549.jpg,276.95135662422626
000550.jpg,129.3189664572823
000551.jpg,242.7868953516484
000552.jpg,35.431534086286824
000553.jpg,75.07348280862537
000554.jpg,264.3457771011953
000555.jpg,167.94200048130241
000556.jpg,314.5548618784803
000557.jpg,139.26760348315386
000558.jpg,338.1535454998065
000559.jpg,305.45731517329614
000560.jpg,221.18123387020802
000561.jpg,204.44134611138443
000562.jpg,103.83668639519829
000563.jpg,43.029107546373204
000564.jpg,331.0814983739363
000565.jpg,36.0717944979604
000566.jpg,162.6146952861776
000567.jpg,29.18959088985051
000568.jpg,117.74166316700912
000569.jpg,38.89623218574117
000570.jpg,25.16777097763338
000571.jpg,49.44978157285125
000572.jpg,252.84055591656173
000573.jpg,350.35634477314727
000574.jpg,226.33833294414288
000575.jpg,70.08512071789526
000576.jpg,269.075296028236
000577.jpg,236.4831771115871
000578.jpg,72.09048423996674
000579.jpg,265.5951562807592
000580.jpg,205.95885960737712
000581.jpg,300.5315819049765
000582.jpg,314.9065345074542
000583.jpg,327.45931881240483
000584.jpg,75.1922920240368
000585.jpg,108.70657567737102
000586.jpg,258.1432634302427
000587.jpg,17.107968652369117
000588.jpg,18.898355135723293
000589.jpg,59.79680146952379
000590.jpg,220.4937021419643
000591.jpg,111.99926384254887
000592.jpg,53.12277525590815
000593.jpg,57.31890497349379
000594.jpg,243.53075198946652
000595.jpg,289.3508988242324
000596.jpg,193.2091317554324
000597.jpg,81.2404153095777
000598.jpg,335.85955179701307
000599.jpg,350.35271089179435
000600.jpg,92.54098140276749
000601.jpg,311.1835584176916
000602.jpg,194.80086095519215
000603.jpg,104.30618054207085
000604.jpg,264.5626051755388
000605.jpg,87.88060029825323
000606.jpg,272.43561033891245
000607.jpg,38.70264229263591
000608.jpg,113.24303482641008
000609.jpg,0.9388087199022356
000610.jpg,321.1465429609009
000611.jpg,135.65212645910464
000612.jpg,29.55691583131641
000613.jpg,55.14710334737368
000614.jpg,67.70708121777506
000615.jpg,270.2943780366257
000616.jpg,42.099451673661974
000617.jpg,116.5343341502173
000618.jpg,204.33345384052697
000619.jpg,115.92823582908925
000620.jpg,297.9681748876784
000621.jpg,136.007134408682
000622.jpg,68.06634445877013
000623.jpg,260.9285485042076
000624.jpg,40.27009163538219
000625.jpg,85.30745487488483
000626.jpg,310.9137070020354
000627.jpg,181.4943652720084
000628.jpg,175.42808210833672
000629.jpg,316.9588446183216
000630.jpg,290.39054513374464
000631.jpg,120.24544557639244
000632.jpg,253.98917792982868
000633.jpg,138.75435291762975
000634.jpg,118.47301649302445
000635.jpg,120.7046892949204
000636.jpg,335.9670125682947
000637.jpg,238.9999892043483
000638.jpg,130.9571825075233
000639.jpg,317.7321630553321
000640.jpg,128.78633740689602
000641.jpg,141.3485532119025
000642.jpg,249.57597242045009
000643.jpg,352.1448264601919
000644.jpg,5.4886177017012905
000645.jpg,152.68484828186726
000646.jpg,243.27833183923198
000647.jpg,103.05176466042224
000648.jpg,313.89701456020384
000649.jpg,191.77706901069342
000650.jpg,282.8820526056155
000651.jpg,106.52490998495988
000652.jpg,310.90726873214805
000653.jpg,243.93035587211304
000654.jpg,155.62193677462116
000655.jpg,12.494801849389725
000656.jpg,317.82661442165914
000657.jpg,354.6187139352542
000658.jpg,253.31353528980225
000659.jpg,218.0497614624333
000660.jpg,315.16301927058987
000661.jpg,192.58961145834712
000662.jpg,169.95324518386474
000663.jpg,219.7127627074836
000664.jpg,157.3493718754992
000665.jpg,284.0098052693046
000666.jpg,207.2874483015688
000667.jpg,46.720540192042215
000668.jpg,107.57883106433165
000669.jpg,166.2626843337086
000670.jpg,178.9557621279282
000671.jpg,345.2802408877309
000672.jpg,305.36177814692286
000673.jpg,98.83592059372063
000674.jpg,20.05720818729255
000675.jpg,199.64880400631816
000676.jpg,35.31032374812143
000677.jpg,71.10796354958792
000678.jpg,120.2417478963416
000679.jpg,111.7842938394663
000680.jpg,203.41421755221108
000681.jpg,227.85770527087848
000682.jpg,146.57635614346032
000683.jpg,21.9224376841234
000684.jpg,127.76832073207727
000685.jpg,228.40412011829125
000686.jpg,19.426864778260327
000687.jpg,358.17432538726564
000688.jpg,18.394389910368872
000689.jpg,127.78205950358091
000690.jpg,228.6914741420107
000691.jpg,246.03789146661262
000692.jpg,7.300564258993112
000693.jpg,118.32655616830776
000694.jpg,54.96301529421638
000695.jpg,91.37814355277513
000696.jpg,348.91489802342454
000697.jpg,19.879896022598096
000698.jpg,46.57664267995491
000699.jpg,41.11636538434652
000700.jpg,317.35127209527843
000701.jpg,208.89486909481042
000702.jpg,26.958521716706386
000703.jpg,310.683134656906
000704.jpg,104.89654486201124
000705.jpg,294.6723046018945
000706.jpg,275.3485355010696
000707.jpg,279.9137884889753
000708.jpg,292.9148091855625
000709.jpg,327.0506654996292
000710.jpg,45.11059627046557
000711.jpg,41.58246002425568
000712.jpg,171.69807953851148
000713.jpg,202.0304215743108
000714.jpg,235.6269431526506
000715.jpg,350.76759579836744
000716.jpg,266.23826040594156
000717.jpg,138.00131453749194
000718.jpg,82.54637657411514
000719.jpg,181.85857983847214
000720.jpg,152.97800754837772
000721.jpg,231.85779752464555
000722.jpg,359.20551863313415
000723.jpg,2.7641600403921007
000724.jpg,105.31207152693649
000725.jpg,306.7998300528712
000726.jpg,112.32657255778028
000727.jpg,332.1013874180022
000728.jpg,164.5665330658685
000729.jpg,237.8294117780621
000730.jpg,325.9422690920693
000731.jpg,198.26063468372033
000732.jpg,213.24381449294827
000733.jpg,6.576702859748917
000734.jpg,297.14745379609815
000735.jpg,313.7412980018279
000736.jpg,224.7262386725088
000737.jpg,204.21543485720616
000738.jpg,261.9082409603422
000739.jpg,183.1602268842633
000740.jpg,23.00784825650576
000741.jpg,255.0778763347528
000742.jpg,60.27376858206277
000743.jpg,340.3390513213327
000744.jpg,116.79062712133776
000745.jpg,125.25878475933577
000746.jpg,159.5789340732832
000747.jpg,71.96342532037342
000748.jpg,96.21403256721086
000749.jpg,315.6671944669072
000750.jpg,91.96303119120016
000751.jpg,337.10502702184885
000752.jpg,350.1461092248694
000753.jpg,3.4854519363216547
000754.jpg,99.72169203194865
000755.jpg,41.20998007388507
000756.jpg,43.68809402365442
000757.jpg,202.40475596872108
000758.jpg,98.55816167928451
000759.jpg,317.495392838054
000760.jpg,301.5341159517852
000761.jpg,69.82606119922582
000762.jpg,359.5365320452123
000763.jpg,137.63422254564173
000764.jpg,79.92582307422066
000765.jpg,93.25147192397762
000766.jpg,78.81836096291184
000767.jpg,291.3912804864257
000768.jpg,2.492094111244336
000769.jpg,206.7493548139183
000770.jpg,159.1693148736211
000771.jpg,187.7918581116401
000772.jpg,108.84563013442812
000773.jpg,8.130753244858509
000774.jpg,343.69326260199966
000775.jpg,97.66593675815207
000776.jpg,145.15531466049768
000777.jpg,237.3683980024269
000778.jpg,294.08324516313183
000779.jpg,34.63546465360939
000780.jpg,234.7524204535553
000781.jpg,153.76310963608668
000782.jpg,73.36659443573737
000783.jpg,122.71766922880505
000784.jpg,58.26164171653781
000785.jpg,301.7242811333757
000786.jpg,225.03554977815492
000787.jpg,192.6891956993441
000788.jpg,235.47661875948543
000789.jpg,30.960937744101358
000790.jpg,52.27363831090602
000791.jpg,355.3014746434965
000792.jpg,251.39596278228132
000793.jpg,75.87452676525464
000794.jpg,76.35339808215512
000795.jpg,276.14038993242235
000796.jpg,186.14159101359073
000797.jpg,263.4087510531653
000798.jpg,28.558886134209214
000799.jpg,142.81605652804166
000800.jpg,341.24420363484217
000801.jpg,126.16136187803232
000802.jpg,29.901192086323928
000803.jpg,119.63667730772816
000804.jpg,341.75638758018346
000805.jpg,314.3362943174133
000806.jpg,324.9635144107605
000807.jpg,279.52733971446366
000808.jpg,126.00173456734319
000809.jpg,131.31451944675163
000810.jpg,45.810311198593645
000811.jpg,352.7648734458558
000812.jpg,109.39060134072218
000813.jpg,353.5365920468768
000814.jpg,258.9528242781479
000815.jpg,69.10391495682218
000816.jpg,51.75450192571818
000817.jpg,66.50538560089429
000818.jpg,129.76222720022918
000819.jpg,112.04733334446372
000820.jpg,358.49270938748725
000821.jpg,63.84851426825288
000822.jpg,91.63589110216931
000823.jpg,96.95917043586245
000824.jpg,263.300165754145
000825.jpg,175.00650100668562
000826.jpg,144.65006217584622
000827.jpg,125.25991080391898
000828.jpg,331.93569175188657
000829.jpg,202.9594263182594
000830.jpg,350.24756600560636
000831.jpg,86.53093558729246
000832.jpg,269.4386480287414
000833.jpg,202.32606004871957
000834.jpg,266.261897028842
000835.jpg,225.04573716144444
000836.jpg,115.0664348920383
000837.jpg,119.0879411469659
000838.jpg,192.99415777037083
000839.jpg,93.14337730218008
000840.jpg,169.21284605935526
000841.jpg,354.1275891346962
000842.jpg,109.19204095834078
000843.jpg,255.48461607322503
000844.jpg,199.23694578519897
000845.jpg,138.2778357519791
000846.jpg,317.5327143108168
000847.jpg,358.4457001882344
000848.jpg,139.37091024875136
000849.jpg,296.52248456341806
000850.jpg,220.86956649721168
000851.jpg,330.063791239012
000852.jpg,200.9040458551896
000853.jpg,243.1096598364901
000854.jpg,21.883950969221964
000855.jpg,127.23025356890871
000856.jpg,336.61399137157935
000857.jpg,44.8848291020214
000858.jpg,151.82549437904092
000859.jpg,275.8110863073379
000860.jpg,257.9995926863574
000861.jpg,358.50919908812034
000862.jpg,151.70857243508596
000863.jpg,63.05028330444089
000864.jpg,145.4794207703127
000865.jpg,72.83328244567566
000866.jpg,122.53699851282688
000867.jpg,304.7603737363704
000868.jpg,348.3500846807507
000869.jpg,356.9068605707244
000870.jpg,186.5785939548779
000871.jpg,79.23055938732877
000872.jpg,262.48713739416013
000873.jpg,4.894496358404625
000874.jpg,236.2317174386916
000875.jpg,160.37218907542774
000876.jpg,127.21041904266458
000877.jpg,306.3964152356104
000878.jpg,122.75266055649715
000879.jpg,72.64286117390974
000880.jpg,151.15625837100956
000881.jpg,252.2819837000288
000882.jpg,98.91691204992493
000883.jpg,265.63062613715226
000884.jpg,183.0165315694549
000885.jpg,207.66483798278796
000886.jpg,206.8838206979821
000887.jpg,159.11249900116044
000888.jpg,212.97169438169112
000889.jpg,359.07465135917647
000890.jpg,274.0597604099849
000891.jpg,28.67226640187567
000892.jpg,121.47697144750413
000893.jpg,105.287575378032
000894.jpg,298.47398093912585
000895.jpg,219.12654935102591
000896.jpg,199.83748137597237
000897.jpg,159.99021384952934
000898.jpg,92.96447942248308
000899.jpg,214.05735053008428
000900.jpg,288.8390940748937
000901.jpg,318.3217648433405
000902.jpg,227.92668331490185
000903.jpg,27.60162761450357
000904.jpg,90.82950240133532
000905.jpg,78.20591705938456
000906.jpg,263.98525573865743
000907.jpg,151.05118210900275
000908.jpg,359.93274648338866
000909.jpg,84.0170544548873
000910.jpg,121.29098191135486
000911.jpg,227.19993079868644
000912.jpg,137.1102328124751
000913.jpg,124.076033769501
000914.jpg,247.32207243015682
000915.jpg,68.60588157421878
000916.jpg,243.05935750855198
000917.jpg,36.88375224862805
000918.jpg,26.51293725264452
000919.jpg,56.197954160978796
000920.jpg,97.60112034977791
000921.jpg,264.3692252422736
000922.jpg,205.56304879741526
000923.jpg,120.35150693803844
000924.jpg,42.88615031712061
000925.jpg,44.270984139740115
000926.jpg,83.59268870223711
000927.jpg,2.9878406842238587
000928.jpg,135.22234991076374
000929.jpg,176.26419793144981
000930.jpg,336.59192157852374
000931.jpg,344.85763796847357
000932.jpg,3.114853541615563
